frame,seconds,midi,note,velocity,instrument,pan
22710,757.000,50,D3,0.39,1,-0.12
22740,758.000,76,E5,0.67,0,0.16
22755,758.500,74,D5,0.48,0,0.16
22770,759.000,72,C5,0.67,0,0.16
22785,759.500,72,C5,0.48,0,0.16
22740,758.000,36,C2,0.6,1,-0.12
22770,759.000,43,G2,0.39,1,-0.12
22800,760.000,79,G5,0.67,0,0.16
22815,760.500,76,E5,0.48,0,0.16
22830,761.000,74,D5,0.67,0,0.16
22845,761.500,72,C5,0.48,0,0.16
22800,760.000,36,C2,0.6,1,-0.12
22830,761.000,43,G2,0.39,1,-0.12
22860,762.000,77,F5,0.67,0,0.16
22875,762.500,79,G5,0.48,0,0.16
22890,763.000,81,A5,0.67,0,0.16
22905,763.500,77,F5,0.48,0,0.16
22860,762.000,41,F2,0.6,1,-0.12
22890,763.000,48,C3,0.39,1,-0.12
22920,764.000,79,G5,0.67,0,0.16
22935,764.500,77,F5,0.48,0,0.16
22950,765.000,74,D5,0.67,0,0.16
22965,765.500,79,G5,0.48,0,0.16
22920,764.000,43,G2,0.6,1,-0.12
22950,765.000,50,D3,0.39,1,-0.12
22980,766.000,76,E5,0.67,0,0.16
22995,766.500,74,D5,0.48,0,0.16
23010,767.000,72,C5,0.67,0,0.16
23025,767.500,72,C5,0.48,0,0.16
22980,766.000,36,C2,0.6,1,-0.12
23010,767.000,43,G2,0.39,1,-0.12
23040,768.000,76,E5,0.67,0,0.16
23055,768.500,74,D5,0.48,0,0.16
23070,769.000,72,C5,0.67,0,0.16
23085,769.500,76,E5,0.48,0,0.16
23040,768.000,36,C2,0.6,1,-0.12
23070,769.000,43,G2,0.39,1,-0.12
23100,770.000,77,F5,0.67,0,0.16
23115,770.500,76,E5,0.48,0,0.16
23130,771.000,74,D5,0.67,0,0.16
23145,771.500,72,C5,0.48,0,0.16
23100,770.000,41,F2,0.6,1,-0.12
23130,771.000,48,C3,0.39,1,-0.12
23160,772.000,74,D5,0.67,0,0.16
23175,772.500,76,E5,0.48,0,0.16
23190,773.000,74,D5,0.67,0,0.16
23205,773.500,79,G5,0.48,0,0.16
23160,772.000,43,G2,0.6,1,-0.12
23190,773.000,50,D3,0.39,1,-0.12
23220,774.000,76,E5,0.67,0,0.16
23235,774.500,74,D5,0.48,0,0.16
23250,775.000,72,C5,0.67,0,0.16
23265,775.500,72,C5,0.48,0,0.16
23220,774.000,36,C2,0.6,1,-0.12
23250,775.000,43,G2,0.39,1,-0.12
23280,776.000,79,G5,0.67,0,0.16
23295,776.500,76,E5,0.48,0,0.16
23310,777.000,74,D5,0.67,0,0.16
23325,777.500,72,C5,0.48,0,0.16
23280,776.000,36,C2,0.6,1,-0.12
23310,777.000,43,G2,0.39,1,-0.12
23340,778.000,77,F5,0.67,0,0.16
23355,778.500,79,G5,0.48,0,0.16
23370,779.000,81,A5,0.67,0,0.16
23385,779.500,77,F5,0.48,0,0.16
23340,778.000,41,F2,0.6,1,-0.12
23370,779.000,48,C3,0.39,1,-0.12
23400,780.000,79,G5,0.67,0,0.16
23415,780.500,77,F5,0.48,0,0.16
23430,781.000,74,D5,0.67,0,0.16
23445,781.500,79,G5,0.48,0,0.16
23400,780.000,43,G2,0.6,1,-0.12
23430,781.000,50,D3,0.39,1,-0.12
23460,782.000,76,E5,0.67,0,0.16
23475,782.500,74,D5,0.48,0,0.16
23490,783.000,72,C5,0.67,0,0.16
23505,783.500,72,C5,0.48,0,0.16
23460,782.000,36,C2,0.6,1,-0.12
23490,783.000,43,G2,0.39,1,-0.12
23520,784.000,76,E5,0.67,0,0.16
23535,784.500,74,D5,0.48,0,0.16
23550,785.000,72,C5,0.67,0,0.16
23565,785.500,76,E5,0.48,0,0.16
23520,784.000,36,C2,0.6,1,-0.12
23550,785.000,43,G2,0.39,1,-0.12
23580,786.000,77,F5,0.67,0,0.16
23595,786.500,76,E5,0.48,0,0.16
23610,787.000,74,D5,0.67,0,0.16
23625,787.500,72,C5,0.48,0,0.16
23580,786.000,41,F2,0.6,1,-0.12
23610,787.000,48,C3,0.39,1,-0.12
23640,788.000,74,D5,0.67,0,0.16
23655,788.500,76,E5,0.48,0,0.16
23670,789.000,74,D5,0.67,0,0.16
23685,789.500,79,G5,0.48,0,0.16
23640,788.000,43,G2,0.6,1,-0.12
23670,789.000,50,D3,0.39,1,-0.12
23700,790.000,76,E5,0.67,0,0.16
23715,790.500,74,D5,0.48,0,0.16
23730,791.000,72,C5,0.67,0,0.16
23745,791.500,72,C5,0.48,0,0.16
23700,790.000,36,C2,0.6,1,-0.12
23730,791.000,43,G2,0.39,1,-0.12
23760,792.000,79,G5,0.67,0,0.16
23775,792.500,76,E5,0.48,0,0.16
23790,793.000,74,D5,0.67,0,0.16
23805,793.500,72,C5,0.48,0,0.16
23760,792.000,36,C2,0.6,1,-0.12
23790,793.000,43,G2,0.39,1,-0.12
23820,794.000,77,F5,0.67,0,0.16
23835,794.500,79,G5,0.48,0,0.16
23850,795.000,81,A5,0.67,0,0.16
23865,795.500,77,F5,0.48,0,0.16
23820,794.000,41,F2,0.6,1,-0.12
23850,795.000,48,C3,0.39,1,-0.12
23880,796.000,79,G5,0.67,0,0.16
23895,796.500,77,F5,0.48,0,0.16
23910,797.000,74,D5,0.67,0,0.16
23925,797.500,79,G5,0.48,0,0.16
23880,796.000,43,G2,0.6,1,-0.12
23910,797.000,50,D3,0.39,1,-0.12
23940,798.000,76,E5,0.67,0,0.16
23955,798.500,74,D5,0.48,0,0.16
23970,799.000,72,C5,0.67,0,0.16
23985,799.500,72,C5,0.48,0,0.16
23940,798.000,36,C2,0.6,1,-0.12
23970,799.000,43,G2,0.39,1,-0.12
24000,800.000,76,E5,0.67,0,0.16
24015,800.500,74,D5,0.48,0,0.16
24030,801.000,72,C5,0.67,0,0.16
24045,801.500,76,E5,0.48,0,0.16
24000,800.000,36,C2,0.6,1,-0.12
24030,801.000,43,G2,0.39,1,-0.12
24060,802.000,77,F5,0.67,0,0.16
24075,802.500,76,E5,0.48,0,0.16
24090,803.000,74,D5,0.67,0,0.16
24105,803.500,72,C5,0.48,0,0.16
24060,802.000,41,F2,0.6,1,-0.12
24090,803.000,48,C3,0.39,1,-0.12
24120,804.000,74,D5,0.67,0,0.16
24135,804.500,76,E5,0.48,0,0.16
24150,805.000,74,D5,0.67,0,0.16
24165,805.500,79,G5,0.48,0,0.16
24120,804.000,43,G2,0.6,1,-0.12
24150,805.000,50,D3,0.39,1,-0.12
24180,806.000,76,E5,0.67,0,0.16
24195,806.500,74,D5,0.48,0,0.16
24210,807.000,72,C5,0.67,0,0.16
24225,807.500,72,C5,0.48,0,0.16
24180,806.000,36,C2,0.6,1,-0.12
24210,807.000,43,G2,0.39,1,-0.12
24240,808.000,79,G5,0.67,0,0.16
24255,808.500,76,E5,0.48,0,0.16
24270,809.000,74,D5,0.67,0,0.16
24285,809.500,72,C5,0.48,0,0.16
24240,808.000,36,C2,0.6,1,-0.12
24270,809.000,43,G2,0.39,1,-0.12
24300,810.000,77,F5,0.67,0,0.16
24315,810.500,79,G5,0.48,0,0.16
24330,811.000,81,A5,0.67,0,0.16
24345,811.500,77,F5,0.48,0,0.16
24300,810.000,41,F2,0.6,1,-0.12
24330,811.000,48,C3,0.39,1,-0.12
24360,812.000,79,G5,0.67,0,0.16
24375,812.500,77,F5,0.48,0,0.16
24390,813.000,74,D5,0.67,0,0.16
24405,813.500,79,G5,0.48,0,0.16
24360,812.000,43,G2,0.6,1,-0.12
24390,813.000,50,D3,0.39,1,-0.12
24420,814.000,76,E5,0.67,0,0.16
24435,814.500,74,D5,0.48,0,0.16
24450,815.000,72,C5,0.67,0,0.16
24465,815.500,72,C5,0.48,0,0.16
24420,814.000,36,C2,0.6,1,-0.12
24450,815.000,43,G2,0.39,1,-0.12
24480,816.000,76,E5,0.67,0,0.16
24495,816.500,74,D5,0.48,0,0.16
24510,817.000,72,C5,0.67,0,0.16
24525,817.500,76,E5,0.48,0,0.16
24480,816.000,36,C2,0.6,1,-0.12
24510,817.000,43,G2,0.39,1,-0.12
24540,818.000,77,F5,0.67,0,0.16
24555,818.500,76,E5,0.48,0,0.16
24570,819.000,74,D5,0.67,0,0.16
24585,819.500,72,C5,0.48,0,0.16
24540,818.000,41,F2,0.6,1,-0.12
24570,819.000,48,C3,0.39,1,-0.12
24600,820.000,74,D5,0.67,0,0.16
24615,820.500,76,E5,0.48,0,0.16
24630,821.000,74,D5,0.67,0,0.16
24645,821.500,79,G5,0.48,0,0.16
24600,820.000,43,G2,0.6,1,-0.12
24630,821.000,50,D3,0.39,1,-0.12
24660,822.000,76,E5,0.67,0,0.16
24675,822.500,74,D5,0.48,0,0.16
24690,823.000,72,C5,0.67,0,0.16
24705,823.500,72,C5,0.48,0,0.16
24660,822.000,36,C2,0.6,1,-0.12
24690,823.000,43,G2,0.39,1,-0.12
24720,824.000,79,G5,0.67,0,0.16
24735,824.500,76,E5,0.48,0,0.16
24750,825.000,74,D5,0.67,0,0.16
24765,825.500,72,C5,0.48,0,0.16
24720,824.000,36,C2,0.6,1,-0.12
24750,825.000,43,G2,0.39,1,-0.12
24780,826.000,77,F5,0.67,0,0.16
24795,826.500,79,G5,0.48,0,0.16
24810,827.000,81,A5,0.67,0,0.16
24825,827.500,77,F5,0.48,0,0.16
24780,826.000,41,F2,0.6,1,-0.12
24810,827.000,48,C3,0.39,1,-0.12
24840,828.000,79,G5,0.67,0,0.16
24855,828.500,77,F5,0.48,0,0.16
24870,829.000,74,D5,0.67,0,0.16
24885,829.500,79,G5,0.48,0,0.16
24840,828.000,43,G2,0.6,1,-0.12
24870,829.000,50,D3,0.39,1,-0.12
24900,830.000,76,E5,0.67,0,0.16
24915,830.500,74,D5,0.48,0,0.16
24930,831.000,72,C5,0.67,0,0.16
24945,831.500,72,C5,0.48,0,0.16
24900,830.000,36,C2,0.6,1,-0.12
24930,831.000,43,G2,0.39,1,-0.12
24960,832.000,76,E5,0.67,0,0.16
24975,832.500,74,D5,0.48,0,0.16
24990,833.000,72,C5,0.67,0,0.16
25005,833.500,76,E5,0.48,0,0.16
24960,832.000,36,C2,0.6,1,-0.12
24990,833.000,43,G2,0.39,1,-0.12
25020,834.000,77,F5,0.67,0,0.16
25035,834.500,76,E5,0.48,0,0.16
25050,835.000,74,D5,0.67,0,0.16
25065,835.500,72,C5,0.48,0,0.16
25020,834.000,41,F2,0.6,1,-0.12
25050,835.000,48,C3,0.39,1,-0.12
25080,836.000,74,D5,0.67,0,0.16
25095,836.500,76,E5,0.48,0,0.16
25110,837.000,74,D5,0.67,0,0.16
25125,837.500,79,G5,0.48,0,0.16
25080,836.000,43,G2,0.6,1,-0.12
25110,837.000,50,D3,0.39,1,-0.12
25140,838.000,76,E5,0.67,0,0.16
25155,838.500,74,D5,0.48,0,0.16
25170,839.000,72,C5,0.67,0,0.16
25185,839.500,72,C5,0.48,0,0.16
25140,838.000,36,C2,0.6,1,-0.12
25170,839.000,43,G2,0.39,1,-0.12
25200,840.000,79,G5,0.67,0,0.16
25215,840.500,76,E5,0.48,0,0.16
25230,841.000,74,D5,0.67,0,0.16
25245,841.500,72,C5,0.48,0,0.16
25200,840.000,36,C2,0.6,1,-0.12
25230,841.000,43,G2,0.39,1,-0.12
25260,842.000,77,F5,0.67,0,0.16
25275,842.500,79,G5,0.48,0,0.16
25290,843.000,81,A5,0.67,0,0.16
25305,843.500,77,F5,0.48,0,0.16
25260,842.000,41,F2,0.6,1,-0.12
25290,843.000,48,C3,0.39,1,-0.12
25320,844.000,79,G5,0.67,0,0.16
25335,844.500,77,F5,0.48,0,0.16
25350,845.000,74,D5,0.67,0,0.16
25365,845.500,79,G5,0.48,0,0.16
25320,844.000,43,G2,0.6,1,-0.12
25350,845.000,50,D3,0.39,1,-0.12
25380,846.000,76,E5,0.67,0,0.16
25395,846.500,74,D5,0.48,0,0.16
25410,847.000,72,C5,0.67,0,0.16
25425,847.500,72,C5,0.48,0,0.16
25380,846.000,36,C2,0.6,1,-0.12
25410,847.000,43,G2,0.39,1,-0.12
25440,848.000,76,E5,0.67,0,0.16
25455,848.500,74,D5,0.48,0,0.16
25470,849.000,72,C5,0.67,0,0.16
25485,849.500,76,E5,0.48,0,0.16
25440,848.000,36,C2,0.6,1,-0.12
25470,849.000,43,G2,0.39,1,-0.12
25500,850.000,77,F5,0.67,0,0.16
25515,850.500,76,E5,0.48,0,0.16
25530,851.000,74,D5,0.67,0,0.16
25545,851.500,72,C5,0.48,0,0.16
25500,850.000,41,F2,0.6,1,-0.12
25530,851.000,48,C3,0.39,1,-0.12
25560,852.000,74,D5,0.67,0,0.16
25575,852.500,76,E5,0.48,0,0.16
25590,853.000,74,D5,0.67,0,0.16
25605,853.500,79,G5,0.48,0,0.16
25560,852.000,43,G2,0.6,1,-0.12
25590,853.000,50,D3,0.39,1,-0.12
25620,854.000,76,E5,0.67,0,0.16
25635,854.500,74,D5,0.48,0,0.16
25650,855.000,72,C5,0.67,0,0.16
25665,855.500,72,C5,0.48,0,0.16
25620,854.000,36,C2,0.6,1,-0.12
25650,855.000,43,G2,0.39,1,-0.12
25680,856.000,79,G5,0.67,0,0.16
25695,856.500,76,E5,0.48,0,0.16
25710,857.000,74,D5,0.67,0,0.16
25725,857.500,72,C5,0.48,0,0.16
25680,856.000,36,C2,0.6,1,-0.12
25710,857.000,43,G2,0.39,1,-0.12
25740,858.000,77,F5,0.67,0,0.16
25755,858.500,79,G5,0.48,0,0.16
25770,859.000,81,A5,0.67,0,0.16
25785,859.500,77,F5,0.48,0,0.16
25740,858.000,41,F2,0.6,1,-0.12
25770,859.000,48,C3,0.39,1,-0.12
25800,860.000,79,G5,0.67,0,0.16
25815,860.500,77,F5,0.48,0,0.16
25830,861.000,74,D5,0.67,0,0.16
25845,861.500,79,G5,0.48,0,0.16
25800,860.000,43,G2,0.6,1,-0.12
25830,861.000,50,D3,0.39,1,-0.12
25860,862.000,76,E5,0.67,0,0.16
25875,862.500,74,D5,0.48,0,0.16
25890,863.000,72,C5,0.67,0,0.16
25905,863.500,72,C5,0.48,0,0.16
25860,862.000,36,C2,0.6,1,-0.12
25890,863.000,43,G2,0.39,1,-0.12
25920,864.000,76,E5,0.67,0,0.16
25935,864.500,74,D5,0.48,0,0.16
25950,865.000,72,C5,0.67,0,0.16
25965,865.500,76,E5,0.48,0,0.16
25920,864.000,36,C2,0.6,1,-0.12
25950,865.000,43,G2,0.39,1,-0.12
25980,866.000,77,F5,0.67,0,0.16
25995,866.500,76,E5,0.48,0,0.16
26010,867.000,74,D5,0.67,0,0.16
26025,867.500,72,C5,0.48,0,0.16
25980,866.000,41,F2,0.6,1,-0.12
26010,867.000,48,C3,0.39,1,-0.12
26040,868.000,74,D5,0.67,0,0.16
26055,868.500,76,E5,0.48,0,0.16
26070,869.000,74,D5,0.67,0,0.16
26085,869.500,79,G5,0.48,0,0.16
26040,868.000,43,G2,0.6,1,-0.12
26070,869.000,50,D3,0.39,1,-0.12
26100,870.000,76,E5,0.67,0,0.16
26115,870.500,74,D5,0.48,0,0.16
26130,871.000,72,C5,0.67,0,0.16
26145,871.500,72,C5,0.48,0,0.16
26100,870.000,36,C2,0.6,1,-0.12
26130,871.000,43,G2,0.39,1,-0.12
26160,872.000,79,G5,0.67,0,0.16
26175,872.500,76,E5,0.48,0,0.16
26190,873.000,74,D5,0.67,0,0.16
26205,873.500,72,C5,0.48,0,0.16
26160,872.000,36,C2,0.6,1,-0.12
26190,873.000,43,G2,0.39,1,-0.12
26220,874.000,77,F5,0.67,0,0.16
26235,874.500,79,G5,0.48,0,0.16
26250,875.000,81,A5,0.67,0,0.16
26265,875.500,77,F5,0.48,0,0.16
26220,874.000,41,F2,0.6,1,-0.12
26250,875.000,48,C3,0.39,1,-0.12
26280,876.000,79,G5,0.67,0,0.16
26295,876.500,77,F5,0.48,0,0.16
26310,877.000,74,D5,0.67,0,0.16
26325,877.500,79,G5,0.48,0,0.16
26280,876.000,43,G2,0.6,1,-0.12
26310,877.000,50,D3,0.39,1,-0.12
26340,878.000,76,E5,0.67,0,0.16
26355,878.500,74,D5,0.48,0,0.16
26370,879.000,72,C5,0.67,0,0.16
26385,879.500,72,C5,0.48,0,0.16
26340,878.000,36,C2,0.6,1,-0.12
26370,879.000,43,G2,0.39,1,-0.12
26400,880.000,76,E5,0.67,0,0.16
26415,880.500,74,D5,0.48,0,0.16
26430,881.000,72,C5,0.67,0,0.16
26445,881.500,76,E5,0.48,0,0.16
26400,880.000,36,C2,0.6,1,-0.12
26430,881.000,43,G2,0.39,1,-0.12
26460,882.000,77,F5,0.67,0,0.16
26475,882.500,76,E5,0.48,0,0.16
26490,883.000,74,D5,0.67,0,0.16
26505,883.500,72,C5,0.48,0,0.16
26460,882.000,41,F2,0.6,1,-0.12
26490,883.000,48,C3,0.39,1,-0.12
26520,884.000,74,D5,0.67,0,0.16
26535,884.500,76,E5,0.48,0,0.16
26550,885.000,74,D5,0.67,0,0.16
26565,885.500,79,G5,0.48,0,0.16
26520,884.000,43,G2,0.6,1,-0.12
26550,885.000,50,D3,0.39,1,-0.12
26580,886.000,76,E5,0.67,0,0.16
26595,886.500,74,D5,0.48,0,0.16
26610,887.000,72,C5,0.67,0,0.16
26625,887.500,72,C5,0.48,0,0.16
26580,886.000,36,C2,0.6,1,-0.12
26610,887.000,43,G2,0.39,1,-0.12
26640,888.000,79,G5,0.67,0,0.16
26655,888.500,76,E5,0.48,0,0.16
26670,889.000,74,D5,0.67,0,0.16
26685,889.500,72,C5,0.48,0,0.16
26640,888.000,36,C2,0.6,1,-0.12
26670,889.000,43,G2,0.39,1,-0.12
26700,890.000,77,F5,0.67,0,0.16
26715,890.500,79,G5,0.48,0,0.16
26730,891.000,81,A5,0.67,0,0.16
26745,891.500,77,F5,0.48,0,0.16
26700,890.000,41,F2,0.6,1,-0.12
26730,891.000,48,C3,0.39,1,-0.12
26760,892.000,79,G5,0.67,0,0.16
26775,892.500,77,F5,0.48,0,0.16
26790,893.000,74,D5,0.67,0,0.16
26805,893.500,79,G5,0.48,0,0.16
26760,892.000,43,G2,0.6,1,-0.12
26790,893.000,50,D3,0.39,1,-0.12
26820,894.000,76,E5,0.67,0,0.16
26835,894.500,74,D5,0.48,0,0.16
26850,895.000,72,C5,0.67,0,0.16
26865,895.500,72,C5,0.48,0,0.16
26820,894.000,36,C2,0.6,1,-0.12
26850,895.000,43,G2,0.39,1,-0.12
26880,896.000,76,E5,0.67,0,0.16
26895,896.500,74,D5,0.48,0,0.16
26910,897.000,72,C5,0.67,0,0.16
26925,897.500,76,E5,0.48,0,0.16
26880,896.000,36,C2,0.6,1,-0.12
26910,897.000,43,G2,0.39,1,-0.12
26940,898.000,77,F5,0.67,0,0.16
26955,898.500,76,E5,0.48,0,0.16
26970,899.000,74,D5,0.67,0,0.16
26985,899.500,72,C5,0.48,0,0.16
26940,898.000,41,F2,0.6,1,-0.12
26970,899.000,48,C3,0.39,1,-0.12
27000,900.000,74,D5,0.67,0,0.16
27015,900.500,76,E5,0.48,0,0.16
27030,901.000,74,D5,0.67,0,0.16
27045,901.500,79,G5,0.48,0,0.16
27000,900.000,43,G2,0.6,1,-0.12
27030,901.000,50,D3,0.39,1,-0.12
27060,902.000,76,E5,0.67,0,0.16
27075,902.500,74,D5,0.48,0,0.16
27090,903.000,72,C5,0.67,0,0.16
27105,903.500,72,C5,0.48,0,0.16
27060,902.000,36,C2,0.6,1,-0.12
27090,903.000,43,G2,0.39,1,-0.12
27120,904.000,79,G5,0.67,0,0.16
27135,904.500,76,E5,0.48,0,0.16
27150,905.000,74,D5,0.67,0,0.16
27165,905.500,72,C5,0.48,0,0.16
27120,904.000,36,C2,0.6,1,-0.12
27150,905.000,43,G2,0.39,1,-0.12
27180,906.000,77,F5,0.67,0,0.16
27195,906.500,79,G5,0.48,0,0.16
27210,907.000,81,A5,0.67,0,0.16
27225,907.500,77,F5,0.48,0,0.16
27180,906.000,41,F2,0.6,1,-0.12
27210,907.000,48,C3,0.39,1,-0.12
27240,908.000,79,G5,0.67,0,0.16
27255,908.500,77,F5,0.48,0,0.16
27270,909.000,74,D5,0.67,0,0.16
27285,909.500,79,G5,0.48,0,0.16
27240,908.000,43,G2,0.6,1,-0.12
27270,909.000,50,D3,0.39,1,-0.12
27300,910.000,76,E5,0.67,0,0.16
27315,910.500,74,D5,0.48,0,0.16
27330,911.000,72,C5,0.67,0,0.16
27345,911.500,72,C5,0.48,0,0.16
27300,910.000,36,C2,0.6,1,-0.12
27330,911.000,43,G2,0.39,1,-0.12
27360,912.000,76,E5,0.67,0,0.16
27375,912.500,74,D5,0.48,0,0.16
27390,913.000,72,C5,0.67,0,0.16
27405,913.500,76,E5,0.48,0,0.16
27360,912.000,36,C2,0.6,1,-0.12
27390,913.000,43,G2,0.39,1,-0.12
27420,914.000,77,F5,0.67,0,0.16
27435,914.500,76,E5,0.48,0,0.16
27450,915.000,74,D5,0.67,0,0.16
27465,915.500,72,C5,0.48,0,0.16
27420,914.000,41,F2,0.6,1,-0.12
27450,915.000,48,C3,0.39,1,-0.12
27480,916.000,74,D5,0.67,0,0.16
27495,916.500,76,E5,0.48,0,0.16
27510,917.000,74,D5,0.67,0,0.16
27525,917.500,79,G5,0.48,0,0.16
27480,916.000,43,G2,0.6,1,-0.12
27510,917.000,50,D3,0.39,1,-0.12
27540,918.000,76,E5,0.67,0,0.16
27555,918.500,74,D5,0.48,0,0.16
27570,919.000,72,C5,0.67,0,0.16
27585,919.500,72,C5,0.48,0,0.16
27540,918.000,36,C2,0.6,1,-0.12
27570,919.000,43,G2,0.39,1,-0.12
27600,920.000,79,G5,0.67,0,0.16
27615,920.500,76,E5,0.48,0,0.16
27630,921.000,74,D5,0.67,0,0.16
27645,921.500,72,C5,0.48,0,0.16
27600,920.000,36,C2,0.6,1,-0.12
27630,921.000,43,G2,0.39,1,-0.12
27660,922.000,77,F5,0.67,0,0.16
27675,922.500,79,G5,0.48,0,0.16
27690,923.000,81,A5,0.67,0,0.16
27705,923.500,77,F5,0.48,0,0.16
27660,922.000,41,F2,0.6,1,-0.12
27690,923.000,48,C3,0.39,1,-0.12
27720,924.000,79,G5,0.67,0,0.16
27735,924.500,77,F5,0.48,0,0.16
27750,925.000,74,D5,0.67,0,0.16
27765,925.500,79,G5,0.48,0,0.16
27720,924.000,43,G2,0.6,1,-0.12
27750,925.000,50,D3,0.39,1,-0.12
27780,926.000,76,E5,0.67,0,0.16
27795,926.500,74,D5,0.48,0,0.16
27810,927.000,72,C5,0.67,0,0.16
27825,927.500,72,C5,0.48,0,0.16
27780,926.000,36,C2,0.6,1,-0.12
27810,927.000,43,G2,0.39,1,-0.12
27840,928.000,76,E5,0.67,0,0.16
27855,928.500,74,D5,0.48,0,0.16
27870,929.000,72,C5,0.67,0,0.16
27885,929.500,76,E5,0.48,0,0.16
27840,928.000,36,C2,0.6,1,-0.12
27870,929.000,43,G2,0.39,1,-0.12
27900,930.000,77,F5,0.67,0,0.16
27915,930.500,76,E5,0.48,0,0.16
27930,931.000,74,D5,0.67,0,0.16
27945,931.500,72,C5,0.48,0,0.16
27900,930.000,41,F2,0.6,1,-0.12
27930,931.000,48,C3,0.39,1,-0.12
27960,932.000,74,D5,0.67,0,0.16
27975,932.500,76,E5,0.48,0,0.16
27990,933.000,74,D5,0.67,0,0.16
28005,933.500,79,G5,0.48,0,0.16
27960,932.000,43,G2,0.6,1,-0.12
27990,933.000,50,D3,0.39,1,-0.12
28020,934.000,76,E5,0.67,0,0.16
28035,934.500,74,D5,0.48,0,0.16
28050,935.000,72,C5,0.67,0,0.16
28065,935.500,72,C5,0.48,0,0.16
28020,934.000,36,C2,0.6,1,-0.12
28050,935.000,43,G2,0.39,1,-0.12
28080,936.000,79,G5,0.67,0,0.16
28095,936.500,76,E5,0.48,0,0.16
28110,937.000,74,D5,0.67,0,0.16
28125,937.500,72,C5,0.48,0,0.16
28080,936.000,36,C2,0.6,1,-0.12
28110,937.000,43,G2,0.39,1,-0.12
28140,938.000,77,F5,0.67,0,0.16
28155,938.500,79,G5,0.48,0,0.16
28170,939.000,81,A5,0.67,0,0.16
28185,939.500,77,F5,0.48,0,0.16
28140,938.000,41,F2,0.6,1,-0.12
28170,939.000,48,C3,0.39,1,-0.12
28200,940.000,79,G5,0.67,0,0.16
28215,940.500,77,F5,0.48,0,0.16
28230,941.000,74,D5,0.67,0,0.16
28245,941.500,79,G5,0.48,0,0.16
28200,940.000,43,G2,0.6,1,-0.12
28230,941.000,50,D3,0.39,1,-0.12
28260,942.000,76,E5,0.67,0,0.16
28275,942.500,74,D5,0.48,0,0.16
28290,943.000,72,C5,0.67,0,0.16
28305,943.500,72,C5,0.48,0,0.16
28260,942.000,36,C2,0.6,1,-0.12
28290,943.000,43,G2,0.39,1,-0.12
28320,944.000,76,E5,0.67,0,0.16
28335,944.500,74,D5,0.48,0,0.16
28350,945.000,72,C5,0.67,0,0.16
28365,945.500,76,E5,0.48,0,0.16
28320,944.000,36,C2,0.6,1,-0.12
28350,945.000,43,G2,0.39,1,-0.12
28380,946.000,77,F5,0.67,0,0.16
28395,946.500,76,E5,0.48,0,0.16
28410,947.000,74,D5,0.67,0,0.16
28425,947.500,72,C5,0.48,0,0.16
28380,946.000,41,F2,0.6,1,-0.12
28410,947.000,48,C3,0.39,1,-0.12
28440,948.000,74,D5,0.67,0,0.16
28455,948.500,76,E5,0.48,0,0.16
28470,949.000,74,D5,0.67,0,0.16
28485,949.500,79,G5,0.48,0,0.16
28440,948.000,43,G2,0.6,1,-0.12
28470,949.000,50,D3,0.39,1,-0.12
28500,950.000,76,E5,0.67,0,0.16
28515,950.500,74,D5,0.48,0,0.16
28530,951.000,72,C5,0.67,0,0.16
28545,951.500,72,C5,0.48,0,0.16
28500,950.000,36,C2,0.6,1,-0.12
28530,951.000,43,G2,0.39,1,-0.12
28560,952.000,79,G5,0.67,0,0.16
28575,952.500,76,E5,0.48,0,0.16
28590,953.000,74,D5,0.67,0,0.16
28605,953.500,72,C5,0.48,0,0.16
28560,952.000,36,C2,0.6,1,-0.12
28590,953.000,43,G2,0.39,1,-0.12
28620,954.000,77,F5,0.67,0,0.16
28635,954.500,79,G5,0.48,0,0.16
28650,955.000,81,A5,0.67,0,0.16
28665,955.500,77,F5,0.48,0,0.16
28620,954.000,41,F2,0.6,1,-0.12
28650,955.000,48,C3,0.39,1,-0.12
28680,956.000,79,G5,0.67,0,0.16
28695,956.500,77,F5,0.48,0,0.16
28710,957.000,74,D5,0.67,0,0.16
28725,957.500,79,G5,0.48,0,0.16
28680,956.000,43,G2,0.6,1,-0.12
28710,957.000,50,D3,0.39,1,-0.12
28740,958.000,76,E5,0.67,0,0.16
28755,958.500,74,D5,0.48,0,0.16
28770,959.000,72,C5,0.67,0,0.16
28785,959.500,72,C5,0.48,0,0.16
28740,958.000,36,C2,0.6,1,-0.12
28770,959.000,43,G2,0.39,1,-0.12
28800,960.000,76,E5,0.67,0,0.16
28815,960.500,74,D5,0.48,0,0.16
28830,961.000,72,C5,0.67,0,0.16
28845,961.500,76,E5,0.48,0,0.16
28800,960.000,36,C2,0.6,1,-0.12
28830,961.000,43,G2,0.39,1,-0.12
28860,962.000,77,F5,0.67,0,0.16
28875,962.500,76,E5,0.48,0,0.16
28890,963.000,74,D5,0.67,0,0.16
28905,963.500,72,C5,0.48,0,0.16
28860,962.000,41,F2,0.6,1,-0.12
28890,963.000,48,C3,0.39,1,-0.12
28920,964.000,74,D5,0.67,0,0.16
28935,964.500,76,E5,0.48,0,0.16
28950,965.000,74,D5,0.67,0,0.16
28965,965.500,79,G5,0.48,0,0.16
28920,964.000,43,G2,0.6,1,-0.12
28950,965.000,50,D3,0.39,1,-0.12
